"Time", "Load (lb)", "Position (in)", "AxialStrain (in)", "TransverseStrain (in)", "Auxiliary ()", "Control Out (V)", "Stress (psi)"
0.0, 10.098599, -3.6924171, NaN, NaN, NaN, 0.4962461, "- N/A -   "
0.010000228881835938, 10.425869, -3.6923301, NaN, NaN, NaN, 0.49380454, "- N/A -   "
0.01999950408935547, 10.706386, -3.6922438, NaN, NaN, NaN, 0.491363, "- N/A -   "
0.029999732971191406, 10.893396, -3.6921551, NaN, NaN, NaN, 0.491363, "- N/A -   "
0.039999961853027344, 11.080407, -3.6920702, NaN, NaN, NaN, 0.49014223, "- N/A -   "
0.05000019073486328, 11.407677, -3.6919866, NaN, NaN, NaN, 0.48770067, "- N/A -   "
0.06000041961669922, 11.688193, -3.6919036, NaN, NaN, NaN, 0.48525912, "- N/A -   "
0.06999969482421875, 11.96871, -3.69182, NaN, NaN, NaN, 0.48281756, "- N/A -   "
0.07999992370605469, 12.155722, -3.6917343, NaN, NaN, NaN, 0.48281756, "- N/A -   "
0.09000015258789062, 12.342732, -3.6916513, NaN, NaN, NaN, 0.48159677, "- N/A -   "
0.10000038146972656, 12.670002, -3.691572, NaN, NaN, NaN, 0.480376, "- N/A -   "
0.1099996566772461, 12.903767, -3.691492, NaN, NaN, NaN, 0.47793445, "- N/A -   "
0.11999988555908203, 13.184282, -3.6914113, NaN, NaN, NaN, 0.47671366, "- N/A -   "
0.13000011444091797, 13.324541, -3.6913283, NaN, NaN, NaN, 0.4754929, "- N/A -   "
0.1400003433227539, 13.558305, -3.6912467, NaN, NaN, NaN, 0.4742721, "- N/A -   "
0.14999961853027344, 13.65181, -3.6911669, NaN, NaN, NaN, 0.4742721, "- N/A -   "
0.15999984741210938, 14.119338, -3.691094, NaN, NaN, NaN, 0.47060978, "- N/A -   "
0.1700000762939453, 14.399855, -3.6910138, NaN, NaN, NaN, 0.46816823, "- N/A -   "
0.18000030517578125, 14.5401125, -3.6909351, NaN, NaN, NaN, 0.46816823, "- N/A -   "
0.18999958038330078, 14.633618, -3.6908572, NaN, NaN, NaN, 0.46816823, "- N/A -   "
0.19999980926513672, 14.960888, -3.6907852, NaN, NaN, NaN, 0.46572667, "- N/A -   "
0.21000003814697266, 15.33491, -3.69071, NaN, NaN, NaN, 0.46328512, "- N/A -   "
0.2200002670288086, 15.662179, -3.6906333, NaN, NaN, NaN, 0.46084356, "- N/A -   "
0.22999954223632812, 15.802437, -3.6905553, NaN, NaN, NaN, 0.45962277, "- N/A -   "
0.23999977111816406, 15.989449, -3.6904812, NaN, NaN, NaN, 0.458402, "- N/A -   "
0.25, 16.269966, -3.690406, NaN, NaN, NaN, 0.45718122, "- N/A -   "
0.26000022888183594, 16.550482, -3.690336, NaN, NaN, NaN, 0.45473966, "- N/A -   "
0.26999950408935547, 16.877752, -3.690262, NaN, NaN, NaN, 0.4522981, "- N/A -   "
0.2799997329711914, 17.111515, -3.6901884, NaN, NaN, NaN, 0.45107734, "- N/A -   "
0.28999996185302734, 17.298527, -3.6901155, NaN, NaN, NaN, 0.45107734, "- N/A -   "
0.3000001907348633, 17.485538, -3.6900477, NaN, NaN, NaN, 0.44985655, "- N/A -   "
0.3100004196166992, 17.812807, -3.6899745, NaN, NaN, NaN, 0.447415, "- N/A -   "
0.31999969482421875, 18.140076, -3.689903, NaN, NaN, NaN, 0.44497344, "- N/A -   "
0.3299999237060547, 18.327087, -3.6898274, NaN, NaN, NaN, 0.44375268, "- N/A -   "
0.3400001525878906, 18.5141, -3.6897564, NaN, NaN, NaN, 0.44253188, "- N/A -   "
0.35000038146972656, 18.747862, -3.6896882, NaN, NaN, NaN, 0.44131112, "- N/A -   "
0.3599996566772461, 19.02838, -3.6896198, NaN, NaN, NaN, 0.43886957, "- N/A -   "
0.36999988555908203, 19.308895, -3.6895516, NaN, NaN, NaN, 0.43764877, "- N/A -   "
0.38000011444091797, 19.449156, -3.6894836, NaN, NaN, NaN, 0.436428, "- N/A -   "
0.3900003433227539, 19.636166, -3.6894164, NaN, NaN, NaN, 0.436428, "- N/A -   "
0.39999961853027344, 19.916681, -3.689354, NaN, NaN, NaN, 0.43398646, "- N/A -   "
0.4099998474121094, 20.197199, -3.6892824, NaN, NaN, NaN, 0.43276566, "- N/A -   "
0.4200000762939453, 20.524467, -3.6892202, NaN, NaN, NaN, 0.42910334, "- N/A -   "
0.43000030517578125, 20.664726, -3.689155, NaN, NaN, NaN, 0.42910334, "- N/A -   "
0.4399995803833008, 20.851738, -3.6890862, NaN, NaN, NaN, 0.42788255, "- N/A -   "
0.4499998092651367, 21.038748, -3.6890254, NaN, NaN, NaN, 0.42788255, "- N/A -   "
0.46000003814697266, 21.366018, -3.6889594, NaN, NaN, NaN, 0.42422023, "- N/A -   "
0.4700002670288086, 21.693287, -3.6888964, NaN, NaN, NaN, 0.42299944, "- N/A -   "
0.4799995422363281, 21.833546, -3.6888304, NaN, NaN, NaN, 0.42177868, "- N/A -   "
0.48999977111816406, 22.020557, -3.6887686, NaN, NaN, NaN, 0.4205579, "- N/A -   "
0.5, 22.207567, -3.6887093, NaN, NaN, NaN, 0.41933712, "- N/A -   "
0.5100002288818359, 22.488085, -3.688652, NaN, NaN, NaN, 0.41811633, "- N/A -   "
0.5199995040893555, 22.7686, -3.688596, NaN, NaN, NaN, 0.41567478, "- N/A -   "
0.5299997329711914, 22.908861, -3.6885364, NaN, NaN, NaN, 0.41567478, "- N/A -   "
0.5399999618530273, 23.049118, -3.6884813, NaN, NaN, NaN, 0.41567478, "- N/A -   "
0.5500001907348633, 23.236128, -3.6884239, NaN, NaN, NaN, 0.414454, "- N/A -   "
0.5600004196166992, 23.563398, -3.688365, NaN, NaN, NaN, 0.41201246, "- N/A -   "
0.5699996948242188, 23.843914, -3.688311, NaN, NaN, NaN, 0.4095709, "- N/A -   "
0.5799999237060547, 23.984173, -3.6882536, NaN, NaN, NaN, 0.4095709, "- N/A -   "
0.5900001525878906, 24.124432, -3.6882005, NaN, NaN, NaN, 0.4083501, "- N/A -   "
0.6000003814697266, 24.26469, -3.6881495, NaN, NaN, NaN, 0.4083501, "- N/A -   "
0.6099996566772461, 24.545206, -3.6880999, NaN, NaN, NaN, 0.40590855, "- N/A -   "
0.619999885559082, 24.825724, -3.6880484, NaN, NaN, NaN, 0.4046878, "- N/A -   "
0.630000114440918, 25.012733, -3.6879957, NaN, NaN, NaN, 0.403467, "- N/A -   "
0.6400003433227539, 25.152992, -3.6879413, NaN, NaN, NaN, 0.40224624, "- N/A -   "
0.6499996185302734, 25.340004, -3.6878881, NaN, NaN, NaN, 0.40224624, "- N/A -   "
0.6599998474121094, 25.573767, -3.687835, NaN, NaN, NaN, 0.40102544, "- N/A -   "
0.6700000762939453, 25.901037, -3.6877863, NaN, NaN, NaN, 0.3985839, "- N/A -   "
0.6800003051757812, 26.041296, -3.6877358, NaN, NaN, NaN, 0.39736313, "- N/A -   "
0.6899995803833008, 26.1348, -3.6876905, NaN, NaN, NaN, 0.39736313, "- N/A -   "
0.6999998092651367, 26.275059, -3.6876445, NaN, NaN, NaN, 0.39736313, "- N/A -   "
0.7100000381469727, 26.508823, -3.687597, NaN, NaN, NaN, 0.39614233, "- N/A -   "
0.7200002670288086, 26.78934, -3.6875525, NaN, NaN, NaN, 0.39370078, "- N/A -   "
0.7299995422363281, 26.929598, -3.6875021, NaN, NaN, NaN, 0.39248002, "- N/A -   "
0.7399997711181641, 27.023104, -3.6874561, NaN, NaN, NaN, 0.39248002, "- N/A -   "
0.75, 27.256868, -3.687407, NaN, NaN, NaN, 0.39125922, "- N/A -   "
0.7600002288818359, 27.537386, -3.6873598, NaN, NaN, NaN, 0.39003846, "- N/A -   "
0.7699995040893555, 27.817902, -3.6873128, NaN, NaN, NaN, 0.3875969, "- N/A -   "
0.7799997329711914, 27.911406, -3.6872628, NaN, NaN, NaN, 0.3875969, "- N/A -   "
0.7899999618530273, 28.051664, -3.6872182, NaN, NaN, NaN, 0.3875969, "- N/A -   "
0.8000001907348633, 28.191923, -3.6871762, NaN, NaN, NaN, 0.3863761, "- N/A -   "
0.8100004196166992, 28.378935, -3.6871345, NaN, NaN, NaN, 0.38515535, "- N/A -   "
0.8199996948242188, 28.65945, -3.687094, NaN, NaN, NaN, 0.38393456, "- N/A -   "
0.8299999237060547, 28.752956, -3.6870515, NaN, NaN, NaN, 0.38393456, "- N/A -   "
0.8400001525878906, 28.939968, -3.6870084, NaN, NaN, NaN, 0.3827138, "- N/A -   "
0.8500003814697266, 28.986721, -3.686965, NaN, NaN, NaN, 0.3827138, "- N/A -   "
0.8599996566772461, 29.313988, -3.6869214, NaN, NaN, NaN, 0.38027224, "- N/A -   "
0.869999885559082, 29.594505, -3.686878, NaN, NaN, NaN, 0.37905145, "- N/A -   "
0.880000114440918, 29.734764, -3.686834, NaN, NaN, NaN, 0.37783068, "- N/A -   "
0.8900003433227539, 29.734764, -3.6867867, NaN, NaN, NaN, 0.37905145, "- N/A -   "
0.8999996185302734, 30.015282, -3.6867447, NaN, NaN, NaN, 0.3766099, "- N/A -   "
0.9099998474121094, 30.34255, -3.6867023, NaN, NaN, NaN, 0.37416834, "- N/A -   "
0.9200000762939453, 30.529562, -3.686662, NaN, NaN, NaN, 0.37294757, "- N/A -   "
0.9300003051757812, 30.763325, -3.6866195, NaN, NaN, NaN, 0.37294757, "- N/A -   "
0.9399995803833008, 30.763325, -3.6865754, NaN, NaN, NaN, 0.37294757, "- N/A -   "
0.9499998092651367, 30.99709, -3.6865344, NaN, NaN, NaN, 0.37172678, "- N/A -   "
0.9600000381469727, 31.184101, -3.6864934, NaN, NaN, NaN, 0.37050602, "- N/A -   "
0.9700002670288086, 31.51137, -3.6864514, NaN, NaN, NaN, 0.36806446, "- N/A -   "
0.9799995422363281, 31.651628, -3.6864097, NaN, NaN, NaN, 0.36806446, "- N/A -   "
0.9899997711181641, 31.791887, -3.6863673, NaN, NaN, NaN, 0.36684367, "- N/A -   "
1.0, 31.83864, -3.6863291, NaN, NaN, NaN, 0.36806446, "- N/A -   "
1.010000228881836, 32.16591, -3.6862907, NaN, NaN, NaN, 0.3656229, "- N/A -   "
1.0199995040893555, 32.35292, -3.6862552, NaN, NaN, NaN, 0.36440212, "- N/A -   "
1.0299997329711914, 32.493176, -3.686219, NaN, NaN, NaN, 0.36318135, "- N/A -   "
1.0399999618530273, 32.539932, -3.686181, NaN, NaN, NaN, 0.36440212, "- N/A -   "
1.0500001907348633, 32.63344, -3.6861475, NaN, NaN, NaN, 0.36440212, "- N/A -   "
1.0600004196166992, 32.8672, -3.6861124, NaN, NaN, NaN, 0.36196056, "- N/A -   "
1.0699996948242188, 33.147717, -3.6860805, NaN, NaN, NaN, 0.3607398, "- N/A -   "
1.0799999237060547, 33.241222, -3.686045, NaN, NaN, NaN, 0.3607398, "- N/A -   "
1.0900001525878906, 33.33473, -3.6860082, NaN, NaN, NaN, 0.3607398, "- N/A -   "
1.1000003814697266, 33.474987, -3.6859732, NaN, NaN, NaN, 0.359519, "- N/A -   "
1.109999656677246, 33.70875, -3.685938, NaN, NaN, NaN, 0.35829824, "- N/A -   "
1.119999885559082, 34.03602, -3.6859047, NaN, NaN, NaN, 0.3558567, "- N/A -   "
1.130000114440918, 34.176277, -3.685866, NaN, NaN, NaN, 0.3558567, "- N/A -   "
1.140000343322754, 34.22303, -3.6858315, NaN, NaN, NaN, 0.3558567, "- N/A -   "
1.1499996185302734, 34.316536, -3.685802, NaN, NaN, NaN, 0.3558567, "- N/A -   "
1.1599998474121094, 34.456795, -3.6857715, NaN, NaN, NaN, 0.3558567, "- N/A -   "
1.1700000762939453, 34.78406, -3.6857417, NaN, NaN, NaN, 0.35341513, "- N/A -   "
1.1800003051757812, 34.83082, -3.685709, NaN, NaN, NaN, 0.35341513, "- N/A -   "
1.1899995803833008, 34.87757, -3.6856794, NaN, NaN, NaN, 0.35341513, "- N/A -   "
1.1999998092651367, 34.971077, -3.6856518, NaN, NaN, NaN, 0.35341513, "- N/A -   "
1.2100000381469727, 35.158085, -3.6856227, NaN, NaN, NaN, 0.35219434, "- N/A -   "
1.2200002670288086, 35.39185, -3.6855965, NaN, NaN, NaN, 0.35097358, "- N/A -   "
1.2299995422363281, 35.53211, -3.685566, NaN, NaN, NaN, 0.35097358, "- N/A -   "
1.239999771118164, 35.57886, -3.6855361, NaN, NaN, NaN, 0.35097358, "- N/A -   "
1.25, 35.672367, -3.685507, NaN, NaN, NaN, 0.35097358, "- N/A -   "
1.260000228881836, 35.812626, -3.68548, NaN, NaN, NaN, 0.35097358, "- N/A -   "
1.2699995040893555, 36.186646, -3.685452, NaN, NaN, NaN, 0.34731123, "- N/A -   "
1.2799997329711914, 36.28015, -3.68542, NaN, NaN, NaN, 0.34731123, "- N/A -   "
1.2899999618530273, 36.32691, -3.685389, NaN, NaN, NaN, 0.34731123, "- N/A -   "
1.3000001907348633, 36.42041, -3.6853611, NaN, NaN, NaN, 0.34731123, "- N/A -   "
1.3100004196166992, 36.60742, -3.6853344, NaN, NaN, NaN, 0.34609047, "- N/A -   "
1.3199996948242188, 36.88794, -3.685309, NaN, NaN, NaN, 0.34486967, "- N/A -   "
1.3299999237060547, 36.98144, -3.6852813, NaN, NaN, NaN, 0.34486967, "- N/A -   "
1.3400001525878906, 36.98144, -3.6852522, NaN, NaN, NaN, 0.34486967, "- N/A -   "
1.3500003814697266, 37.074947, -3.6852267, NaN, NaN, NaN, 0.34486967, "- N/A -   "
1.359999656677246, 37.215206, -3.685202, NaN, NaN, NaN, 0.34486967, "- N/A -   "
1.369999885559082, 37.495724, -3.685177, NaN, NaN, NaN, 0.34242812, "- N/A -   "
1.380000114440918, 37.635983, -3.6851494, NaN, NaN, NaN, 0.34242812, "- N/A -   "
1.390000343322754, 37.635983, -3.6851232, NaN, NaN, NaN, 0.34242812, "- N/A -   "
1.3999996185302734, 37.68274, -3.6850991, NaN, NaN, NaN, 0.3436489, "- N/A -   "
1.4099998474121094, 37.869747, -3.685075, NaN, NaN, NaN, 0.34242812, "- N/A -   "
1.4200000762939453, 38.150265, -3.685051, NaN, NaN, NaN, 0.34120736, "- N/A -   "
1.4300003051757812, 38.24377, -3.685023, NaN, NaN, NaN, 0.33998656, "- N/A -   "
1.4399995803833008, 38.29052, -3.684997, NaN, NaN, NaN, 0.34120736, "- N/A -   "
1.4499998092651367, 38.38403, -3.6849725, NaN, NaN, NaN, 0.34120736, "- N/A -   "
1.4600000381469727, 38.57104, -3.684946, NaN, NaN, NaN, 0.33998656, "- N/A -   "
1.4700002670288086, 38.851555, -3.684922, NaN, NaN, NaN, 0.337545, "- N/A -   "
1.4799995422363281, 38.94506, -3.684896, NaN, NaN, NaN, 0.337545, "- N/A -   "
1.489999771118164, 38.991814, -3.6848688, NaN, NaN, NaN, 0.337545, "- N/A -   "
1.5, 39.038567, -3.6848454, NaN, NaN, NaN, 0.3387658, "- N/A -   "
1.510000228881836, 39.178825, -3.6848242, NaN, NaN, NaN, 0.337545, "- N/A -   "
1.5199995040893555, 39.365837, -3.684803, NaN, NaN, NaN, 0.337545, "- N/A -   "
1.5299997329711914, 39.412586, -3.684779, NaN, NaN, NaN, 0.337545, "- N/A -   "
1.5399999618530273, 39.412586, -3.6847556, NaN, NaN, NaN, 0.337545, "- N/A -   "
1.5500001907348633, 39.506096, -3.6847343, NaN, NaN, NaN, 0.337545, "- N/A -   "
1.5600004196166992, 39.552845, -3.6847136, NaN, NaN, NaN, 0.337545, "- N/A -   "
1.5699996948242188, 39.92687, -3.6846938, NaN, NaN, NaN, 0.33510345, "- N/A -   "
1.5799999237060547, 39.880116, -3.6846707, NaN, NaN, NaN, 0.33632424, "- N/A -   "
1.5900001525878906, 40.067127, -3.6846478, NaN, NaN, NaN, 0.33632424, "- N/A -   "
1.6000003814697266, 39.97362, -3.6846273, NaN, NaN, NaN, 0.337545, "- N/A -   "
1.609999656677246, 40.30089, -3.6846066, NaN, NaN, NaN, 0.33510345, "- N/A -   "
1.619999885559082, 40.441147, -3.684587, NaN, NaN, NaN, 0.3338827, "- N/A -   "
1.630000114440918, 40.628162, -3.6845636, NaN, NaN, NaN, 0.3338827, "- N/A -   "
1.640000343322754, 40.58141, -3.684541, NaN, NaN, NaN, 0.33510345, "- N/A -   "
1.6499996185302734, 40.72167, -3.6845205, NaN, NaN, NaN, 0.3338827, "- N/A -   "
1.6599998474121094, 40.90868, -3.684499, NaN, NaN, NaN, 0.3338827, "- N/A -   "
1.6700000762939453, 41.14244, -3.684477, NaN, NaN, NaN, 0.33144113, "- N/A -   "
1.6800003051757812, 41.2827, -3.6844523, NaN, NaN, NaN, 0.33144113, "- N/A -   "
1.6899995803833008, 41.329453, -3.6844254, NaN, NaN, NaN, 0.33144113, "- N/A -   "
1.6999998092651367, 41.376205, -3.6844044, NaN, NaN, NaN, 0.33144113, "- N/A -   "
1.7100000381469727, 41.46971, -3.6843815, NaN, NaN, NaN, 0.33144113, "- N/A -   "
1.7200002670288086, 41.750225, -3.6843617, NaN, NaN, NaN, 0.33022034, "- N/A -   "
1.7299995422363281, 41.843735, -3.6843383, NaN, NaN, NaN, 0.33022034, "- N/A -   "
1.739999771118164, 41.843735, -3.6843157, NaN, NaN, NaN, 0.33022034, "- N/A -   "
1.75, 41.93724, -3.6842957, NaN, NaN, NaN, 0.33022034, "- N/A -   "
1.760000228881836, 42.077496, -3.684276, NaN, NaN, NaN, 0.33022034, "- N/A -   "
1.7699995040893555, 42.264507, -3.6842568, NaN, NaN, NaN, 0.32899958, "- N/A -   "
1.7799997329711914, 42.358017, -3.6842356, NaN, NaN, NaN, 0.32899958, "- N/A -   "
1.7899999618530273, 42.404766, -3.6842136, NaN, NaN, NaN, 0.32899958, "- N/A -   "
1.8000001907348633, 42.45152, -3.6841931, NaN, NaN, NaN, 0.32899958, "- N/A -   "
1.8100004196166992, 42.591778, -3.684173, NaN, NaN, NaN, 0.32899958, "- N/A -   "
1.8199996948242188, 42.87229, -3.684154, NaN, NaN, NaN, 0.3277788, "- N/A -   "
1.8299999237060547, 42.91905, -3.684134, NaN, NaN, NaN, 0.3277788, "- N/A -   "
1.8400001525878906, 42.91905, -3.6841116, NaN, NaN, NaN, 0.3277788, "- N/A -   "
1.8500003814697266, 43.01255, -3.6840925, NaN, NaN, NaN, 0.3277788, "- N/A -   "
1.859999656677246, 43.106056, -3.6840734, NaN, NaN, NaN, 0.3277788, "- N/A -   "
1.869999885559082, 43.33982, -3.6840556, NaN, NaN, NaN, 0.32655802, "- N/A -   "
1.880000114440918, 43.433327, -3.6840365, NaN, NaN, NaN, 0.32655802, "- N/A -   "
1.890000343322754, 43.480083, -3.6840143, NaN, NaN, NaN, 0.32655802, "- N/A -   "
1.8999996185302734, 43.526833, -3.6839933, NaN, NaN, NaN, 0.3277788, "- N/A -   "
1.9099998474121094, 43.760597, -3.6839714, NaN, NaN, NaN, 0.32533723, "- N/A -   "
1.9200000762939453, 44.041115, -3.6839488, NaN, NaN, NaN, 0.32411647, "- N/A -   "
1.9300003051757812, 44.181374, -3.6839247, NaN, NaN, NaN, 0.32289568, "- N/A -   "
1.9399995803833008, 44.134617, -3.6839013, NaN, NaN, NaN, 0.32411647, "- N/A -   "
1.9499998092651367, 44.228123, -3.6838827, NaN, NaN, NaN, 0.32411647, "- N/A -   "
1.9600000381469727, 44.368385, -3.6838627, NaN, NaN, NaN, 0.32411647, "- N/A -   "
1.9700002670288086, 44.555393, -3.6838446, NaN, NaN, NaN, 0.32289568, "- N/A -   "
1.9799995422363281, 44.602146, -3.6838253, NaN, NaN, NaN, 0.32289568, "- N/A -   "
1.989999771118164, 44.6489, -3.6838036, NaN, NaN, NaN, 0.32411647, "- N/A -   "
2.0, 44.695656, -3.6837842, NaN, NaN, NaN, 0.32411647, "- N/A -   "
2.010000228881836, 44.789158, -3.6837652, NaN, NaN, NaN, 0.32411647, "- N/A -   "
2.0199995040893555, 45.02292, -3.683748, NaN, NaN, NaN, 0.32289568, "- N/A -   "
2.0299997329711914, 45.116425, -3.6837285, NaN, NaN, NaN, 0.32289568, "- N/A -   "
2.0399999618530273, 45.116425, -3.683708, NaN, NaN, NaN, 0.32289568, "- N/A -   "
2.0500001907348633, 45.20993, -3.6836894, NaN, NaN, NaN, 0.32289568, "- N/A -   "
2.060000419616699, 45.30344, -3.683671, NaN, NaN, NaN, 0.32289568, "- N/A -   "
2.0699996948242188, 45.583954, -3.6836524, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.0799999237060547, 45.67746, -3.6836329, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.0900001525878906, 45.724213, -3.68361, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.1000003814697266, 45.817722, -3.683591, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.109999656677246, 45.911224, -3.6835723, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.119999885559082, 46.191742, -3.683554, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.130000114440918, 46.23849, -3.6835349, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.140000343322754, 46.23849, -3.683513, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.1499996185302734, 46.331997, -3.6834953, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.1599998474121094, 46.425507, -3.6834762, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.1700000762939453, 46.659267, -3.683459, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.1800003051757812, 46.752773, -3.6834412, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.189999580383301, 46.706024, -3.6834216, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.1999998092651367, 46.752773, -3.683406, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.2100000381469727, 46.84628, -3.683391, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.2200002670288086, 47.080044, -3.6833756, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.229999542236328, 47.126797, -3.6833591, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.239999771118164, 47.080044, -3.68334, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.25, 47.126797, -3.683325, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.260000228881836, 47.220303, -3.6833105, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.2699995040893555, 47.407314, -3.683296, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.2799997329711914, 47.50082, -3.683279, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.2899999618530273, 47.50082, -3.683262, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.3000001907348633, 47.50082, -3.683248, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.310000419616699, 47.594326, -3.683234, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.3199996948242188, 47.82809, -3.6832197, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.3299999237060547, 47.921593, -3.683204, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.3400001525878906, 47.968346, -3.6831863, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.3500003814697266, 47.968346, -3.6831708, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.359999656677246, 48.06185, -3.6831567, NaN, NaN, NaN, 0.32045412, "- N/A -   "
2.369999885559082, 48.295616, -3.6831417, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.380000114440918, 48.435875, -3.6831238, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.390000343322754, 48.389122, -3.6831057, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.3999996185302734, 48.435875, -3.6830914, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.4099998474121094, 48.57613, -3.6830766, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.4200000762939453, 48.809895, -3.6830633, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.4300003051757812, 48.9034, -3.6830451, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.439999580383301, 48.85665, -3.683027, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.4499998092651367, 48.950157, -3.6830106, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.4600000381469727, 49.04366, -3.6829946, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.4700002670288086, 49.324177, -3.6829786, NaN, NaN, NaN, 0.3167918, "- N/A -   "
2.479999542236328, 49.417683, -3.6829627, NaN, NaN, NaN, 0.3167918, "- N/A -   "
2.489999771118164, 49.417683, -3.6829445, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.5, 49.417683, -3.68293, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.510000228881836, 49.464436, -3.6829164, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.5199995040893555, 49.698196, -3.6829035, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.5299997329711914, 49.744953, -3.682888, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.5399999618530273, 49.744953, -3.682871, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.5500001907348633, 49.791702, -3.682857, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.560000419616699, 49.88521, -3.6828434, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.5699996948242188, 50.118973, -3.6828308, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.5799999237060547, 50.21248, -3.682815, NaN, NaN, NaN, 0.3167918, "- N/A -   "
2.5900001525878906, 50.16573, -3.6827989, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.6000003814697266, 50.16573, -3.6827853, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.609999656677246, 50.25923, -3.682772, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.619999885559082, 50.446243, -3.6827593, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.630000114440918, 50.586502, -3.6827438, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.640000343322754, 50.586502, -3.6827266, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.6499996185302734, 50.633255, -3.6827133, NaN, NaN, NaN, 0.31923336, "- N/A -   "
2.6599998474121094, 50.72676, -3.6826987, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.6700000762939453, 51.007275, -3.6826863, NaN, NaN, NaN, 0.3167918, "- N/A -   "
2.6800003051757812, 51.100784, -3.6826706, NaN, NaN, NaN, 0.3167918, "- N/A -   "
2.689999580383301, 51.05403, -3.682655, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.6999998092651367, 51.100784, -3.6826408, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.7100000381469727, 51.19429, -3.6826272, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.7200002670288086, 51.42805, -3.6826146, NaN, NaN, NaN, 0.3167918, "- N/A -   "
2.729999542236328, 51.42805, -3.6826005, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.739999771118164, 51.474804, -3.682584, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.75, 51.474804, -3.6825714, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.760000228881836, 51.56831, -3.6825585, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.7699995040893555, 51.802074, -3.6825466, NaN, NaN, NaN, 0.3167918, "- N/A -   "
2.7799997329711914, 51.89558, -3.6825325, NaN, NaN, NaN, 0.3167918, "- N/A -   "
2.7899999618530273, 51.94233, -3.682514, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.8000001907348633, 51.989086, -3.682498, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.810000419616699, 52.12934, -3.682483, NaN, NaN, NaN, 0.31801257, "- N/A -   "
2.8199996948242188, 52.363106, -3.6824694, NaN, NaN, NaN, 0.315571, "- N/A -   "
